0.0	0.109703	0.344363	0.995314	0.563252	0.286117
0.000556	0.108513	0.343785	1.004775	0.560554	0.285547
0.001111	0.107806	0.343028	1.001143	0.558384	0.285855
0.002222	0.10701	0.342893	0.998139	0.55825	0.28572
0.002778	0.107672	0.342893	0.995269	0.557187	0.285368
0.003333	0.107672	0.34503	0.989171	0.557896	0.285368
0.003889	0.107672	0.341468	0.990247	0.556479	0.286073
0.004444	0.106527	0.341648	0.988274	0.556304	0.286252
0.005556	0.109748	0.339421	0.985315	0.556569	0.28581
0.006111	0.107189	0.340579	0.98397	0.554534	0.286252
0.006667	0.106527	0.340935	0.982535	0.552409	0.286604
0.041667	0.102778	0.332967	0.905279	0.53174	0.303739
0.055	0.104675	0.33359	0.881156	0.521735	0.30823
0.063333	0.101275	0.330295	0.874252	0.521645	0.31413
0.071667	0.105516	0.327002	0.859814	0.516602	0.316865
0.08	0.103575	0.331321	0.841565	0.516647	0.317966
0.088333	0.100971	0.32816	0.834077	0.515275	0.320477
0.096667	0.100399	0.327538	0.820177	0.509699	0.324795
0.105	0.101106	0.327226	0.80695	0.508682	0.32942
0.113333	0.100264	0.327047	0.792781	0.504607	0.332411
0.121667	0.105033	0.32362	0.778926	0.504033	0.33466
0.13	0.100667	0.326382	0.76664	0.502532	0.339156
0.138333	0.103226	0.328073	0.748615	0.502796	0.341181
0.146667	0.100712	0.325002	0.742293	0.498327	0.342724
0.155	0.100891	0.325181	0.731352	0.493903	0.344313
0.163333	0.105482	0.321931	0.71947	0.495983	0.345677
0.171667	0.100757	0.323978	0.708261	0.495893	0.348759
0.18	0.101464	0.323311	0.698262	0.492751	0.350917
0.188333	0.10116	0.323669	0.68786	0.490984	0.354799
0.196667	0.10354	0.325893	0.670732	0.489653	0.356292
0.205	0.101598	0.322377	0.668624	0.487927	0.361269
0.213333	0.102216	0.322332	0.659253	0.48505	0.361929
0.221667	0.102619	0.322379	0.650689	0.483328	0.364798
0.23	0.103012	0.321042	0.641811	0.486246	0.368053
0.238333	0.102395	0.321086	0.633965	0.485937	0.370916
0.246667	0.10116	0.32082	0.626163	0.48461	0.371358
0.255	0.102664	0.320287	0.61845	0.482311	0.37506
0.263333	0.106636	0.317081	0.609483	0.482665	0.376117
0.271667	0.103371	0.319619	0.604147	0.483064	0.378628
0.28	0.103639	0.319532	0.597242	0.48227	0.381011
0.288333	0.106064	0.321801	0.584105	0.483463	0.382196
0.296667	0.102709	0.318907	0.58406	0.482001	0.384265
0.305	0.103729	0.318197	0.579396	0.481651	0.386385
0.313333	0.107085	0.316105	0.572984	0.482759	0.388192
0.321667	0.103864	0.317263	0.566976	0.481432	0.392157
0.33	0.104526	0.316906	0.561237	0.481786	0.394975
0.338333	0.106512	0.319756	0.547965	0.482848	0.397794
0.346667	0.104436	0.315748	0.550745	0.480988	0.400523
0.355	0.103819	0.315437	0.54505	0.482803	0.401272
0.363333	0.107881	0.318376	0.534379	0.484664	0.400657
0.371667	0.105098	0.314324	0.536038	0.482759	0.403694
0.38	0.105322	0.313479	0.530882	0.482274	0.405327
0.388333	0.105681	0.313481	0.526935	0.482633	0.407447
0.396667	0.108812	0.316864	0.515636	0.48387	0.409382
0.405	0.105546	0.312635	0.51891	0.484269	0.414007
0.413333	0.105815	0.312191	0.514515	0.484184	0.41498
0.421667	0.109519	0.311922	0.506714	0.484623	0.416121
0.43	0.10687	0.31121	0.507431	0.484977	0.417178
0.438333	0.109788	0.308629	0.503395	0.486308	0.418503
0.446667	0.109653	0.312413	0.494293	0.486882	0.421187
0.455	0.107094	0.309653	0.497611	0.486972	0.425153
0.463333	0.107184	0.30903	0.493397	0.487061	0.425947
0.471667	0.107274	0.308408	0.491334	0.488922	0.427093
0.48	0.110584	0.310189	0.482725	0.488922	0.431321
0.488333	0.107363	0.307429	0.484967	0.489719	0.433877
0.496667	0.107936	0.306983	0.482008	0.48963	0.434844
