0.0	0.127991	0.291237	0.757832	0.676344	0.633289
0.002222	0.127471	0.290717	0.756373	0.654034	0.632308
0.004444	0.128049	0.291295	0.756012	0.676865	0.632886
0.006667	0.126951	0.290596	0.753434	0.694251	0.634039
0.008889	0.128106	0.290885	0.752784	0.692222	0.633867
0.011111	0.128742	0.290654	0.751615	0.697091	0.634559
0.013333	0.127817	0.28966	0.750149	0.693324	0.636347
0.015556	0.127644	0.289487	0.749506	0.687588	0.636635
0.017778	0.127124	0.289833	0.746567	0.689325	0.63929
0.02	0.127008	0.289718	0.746452	0.67901	0.638251
0.022222	0.127008	0.288782	0.745513	0.672056	0.63779
0.024444	0.127991	0.28843	0.74422	0.680516	0.637444
0.026667	0.128915	0.288488	0.747564	0.682892	0.637501
0.028889	0.128858	0.28843	0.745159	0.676344	0.637444
0.031111	0.127066	0.288372	0.740408	0.660987	0.637847
0.033333	0.128222	0.288193	0.739758	0.658494	0.638136
0.035556	0.128106	0.288077	0.738234	0.65467	0.638944
0.037778	0.128164	0.288135	0.736884	0.657046	0.639463
0.04	0.128222	0.287725	0.735534	0.662203	0.641367
0.042222	0.128915	0.287552	0.734422	0.659248	0.642579
0.044444	0.129089	0.287257	0.735064	0.657567	0.643214
0.046667	0.129204	0.287373	0.735649	0.674836	0.644714
0.048889	0.129089	0.286789	0.73131	0.658494	0.645983
0.051111	0.12828	0.286847	0.729959	0.65577	0.646041
0.053333	0.128106	0.286674	0.728378	0.652815	0.645406
0.055556	0.127413	0.285911	0.724327	0.647889	0.646041
0.057778	0.128222	0.285853	0.727555	0.637168	0.645522
0.06	0.128569	0.2862	0.725555	0.633806	0.647253
0.062222	0.128395	0.285559	0.724443	0.633633	0.647541
0.064444	0.127702	0.285732	0.722739	0.644469	0.648638
0.066667	0.127644	0.285674	0.721742	0.645338	0.649965
0.068889	0.128511	0.285207	0.720334	0.643948	0.649965
0.071111	0.128511	0.285674	0.719395	0.643948	0.650888
0.073333	0.127471	0.285033	0.717814	0.64841	0.650714
0.075556	0.128511	0.284739	0.717518	0.65322	0.650426
0.077778	0.127875	0.28497	0.713994	0.643715	0.650657
0.08	0.128742	0.284502	0.714463	0.644642	0.650196
0.082222	0.128569	0.284796	0.713821	0.643078	0.650022
0.084444	0.128627	0.283918	0.712001	0.642209	0.651465
0.086667	0.127875	0.284502	0.713055	0.64047	0.651581
0.088889	0.127991	0.28415	0.710824	0.646612	0.651696
0.091111	0.127875	0.284034	0.70977	0.633979	0.651581
0.093333	0.129378	0.283335	0.708131	0.62633	0.651811
0.095556	0.127875	0.283566	0.706954	0.620998	0.652042
0.097778	0.1288	0.283624	0.705603	0.625228	0.652562
0.1	0.129089	0.283445	0.704484	0.630617	0.652389
0.102222	0.128973	0.283329	0.702961	0.628184	0.65412
0.104444	0.1288	0.28222	0.702318	0.625692	0.655793
0.106667	0.128973	0.282394	0.701553	0.62772	0.656428
0.108889	0.129031	0.282451	0.701141	0.626387	0.656024
0.111111	0.128107	0.281926	0.699206	0.623084	0.655966
0.113333	0.129147	0.282567	0.69891	0.609349	0.656139
0.115556	0.128858	0.282278	0.697213	0.619259	0.656312
0.117778	0.1288	0.281284	0.695747	0.615493	0.656254
0.12	0.128973	0.281458	0.694043	0.60593	0.656889
0.122222	0.129089	0.282041	0.693689	0.603728	0.656543
0.124444	0.128164	0.281516	0.692223	0.599034	0.656485
0.126667	0.129205	0.281221	0.691458	0.601989	0.658043
0.128889	0.130938	0.281221	0.693805	0.612652	0.658967
0.131111	0.128973	0.280522	0.68888	0.608248	0.66012
0.133333	0.128338	0.280753	0.686764	0.608016	0.661736
0.135556	0.129262	0.280811	0.684475	0.610855	0.662255
0.137778	0.129378	0.280459	0.685999	0.617461	0.663294
0.14	0.129551	0.2811	0.684764	0.601872	0.663929
0.142222	0.129956	0.28017	0.684302	0.609291	0.665313
0.144444	0.129205	0.280285	0.68301	0.610334	0.667736
0.146667	0.12932	0.279933	0.680778	0.61184	0.669698
0.148889	0.129378	0.280459	0.680836	0.620243	0.668371
0.151111	0.130303	0.280049	0.679486	0.616128	0.668891
0.153333	0.129147	0.279292	0.678258	0.613985	0.66814
0.155556	0.13036	0.280106	0.677197	0.601351	0.668025
0.157778	0.130187	0.278997	0.677023	0.60025	0.66739
0.16	0.13036	0.279171	0.675319	0.608768	0.668487
0.162222	0.130303	0.279113	0.674323	0.597584	0.668429
0.164444	0.12932	0.278997	0.673269	0.598396	0.67016
0.166667	0.13036	0.278703	0.672034	0.603205	0.671718
0.168889	0.130303	0.278645	0.671507	0.608247	0.672122
0.171111	0.130418	0.278292	0.670214	0.602799	0.67316
0.173333	0.13036	0.278235	0.668748	0.599032	0.673564
0.175556	0.129609	0.277882	0.667925	0.609811	0.672295
0.177778	0.129609	0.277882	0.666987	0.615838	0.672295
0.18	0.129667	0.27794	0.667044	0.598279	0.671891
0.182222	0.130534	0.277472	0.665167	0.597351	0.670507
0.184444	0.130476	0.277882	0.665109	0.594512	0.670449
0.186667	0.129436	0.276773	0.662589	0.589702	0.670737
0.188889	0.130303	0.277241	0.66212	0.596657	0.671199
0.191111	0.130534	0.277472	0.660943	0.590397	0.671891
0.193333	0.129667	0.277004	0.660004	0.586225	0.671891
0.195556	0.130881	0.277819	0.659412	0.593526	0.671777
0.197778	0.131516	0.276184	0.658712	0.59654	0.670622
0.2	0.129667	0.276536	0.656718	0.588543	0.670507
0.202222	0.130592	0.277062	0.656307	0.597409	0.670564
0.204444	0.130592	0.276594	0.655838	0.588137	0.671026
0.206667	0.129898	0.2763	0.654134	0.588774	0.672584
0.208889	0.130765	0.276768	0.652725	0.585992	0.673046
0.211111	0.130938	0.276473	0.65196	0.58153	0.674142
0.213333	0.129956	0.276358	0.651375	0.573069	0.673565
0.215556	0.130534	0.275601	0.649678	0.576489	0.675122
0.217778	0.129898	0.275832	0.647562	0.577184	0.674892
0.22	0.130014	0.276415	0.647678	0.579154	0.675008
0.222222	0.131979	0.275711	0.64744	0.573358	0.675239
0.224444	0.130823	0.275422	0.646212	0.580023	0.675873
0.226667	0.130938	0.275537	0.645389	0.575503	0.675065
0.228889	0.131805	0.275069	0.643981	0.578284	0.674604
0.231111	0.131227	0.27489	0.643801	0.583209	0.675354
0.233333	0.13169	0.274954	0.641988	0.59115	0.676796
0.235556	0.131112	0.275243	0.640869	0.595611	0.677085
0.237778	0.131747	0.274544	0.640168	0.596307	0.677315
0.24	0.130129	0.274659	0.638876	0.601986	0.678816
0.242222	0.13117	0.274365	0.639049	0.58547	0.677604
0.244444	0.131285	0.27448	0.637287	0.579095	0.678643
0.246667	0.132036	0.273897	0.637172	0.576661	0.678528
0.248889	0.13117	0.274365	0.635294	0.565534	0.678989
0.251111	0.131112	0.273839	0.634298	0.568722	0.679855
0.253333	0.132152	0.274012	0.633533	0.557305	0.680951
0.255556	0.131285	0.27448	0.632594	0.56565	0.680951
0.257778	0.131401	0.27366	0.631771	0.55603	0.681528
0.26	0.131285	0.273077	0.631186	0.551742	0.683259
0.262222	0.132268	0.274128	0.630363	0.554639	0.685682
0.264444	0.132325	0.273718	0.629012	0.558869	0.686663
0.266667	0.131285	0.272609	0.62837	0.559623	0.687875
0.268889	0.131227	0.273487	0.626904	0.568837	0.687817
0.271111	0.13221	0.272667	0.627019	0.562926	0.687009
0.273333	0.13221	0.273134	0.625142	0.557826	0.687932
0.275556	0.132036	0.272961	0.62403	0.54699	0.688682
0.277778	0.132094	0.273019	0.623149	0.542411	0.690125
0.28	0.132152	0.272609	0.621799	0.551742	0.691106
0.282222	0.132268	0.272724	0.621445	0.550003	0.690298
0.284444	0.132557	0.272545	0.621734	0.548437	0.690587
0.286667	0.132383	0.272372	0.619683	0.544555	0.691337
0.288889	0.131574	0.27243	0.618802	0.531168	0.692318
0.291111	0.133423	0.272078	0.621734	0.54751	0.69151
0.293333	0.132152	0.271673	0.617105	0.550351	0.689259
0.295556	0.132441	0.271962	0.617394	0.546467	0.689548
0.297778	0.132268	0.271321	0.614874	0.544903	0.689375
0.3	0.132268	0.271321	0.614404	0.548612	0.689375
0.302222	0.132441	0.271494	0.614108	0.544613	0.690472
